"pheno.cd.DryWeight_Leaves_g","pheno.cd.DryWeight_Shoot_g","pheno.cd.FreshWeight_Shoot_g","pheno.cd.FreshWeight_Leaves_g","pheno.cd.GrowthStage","pheno.cd.NumberOfNodes","pheno.cd.NumberOfTillers","pheno.cd.PlantHeight_cm","pheno.cd.TillerLength_cm"
0.594331051505387,0.209446046993674,0.197169220577681,0.435443981420629,0.534107644199183,1.086026261566,0.215055132188366,-0.328452701240437,0.315545547231115
-1.0236842280533,-0.49414779205231,-0.530848731243146,-1.05493361700552,1.18287178473572,-0.544732140982171,-0.991693480063919,-0.371831700916789,-0.458265501303222
-1.32997518632367,-0.882975966261942,-0.876632958693418,-1.18305710207881,0.209725573930906,-0.544732140982171,-0.790568711355253,-0.78393219784216,-0.200328485125105
-1.2001344540134,-1.26995257773723,-1.06519835609428,-0.961667256547749,0.534107644199177,-0.311766654903863,-1.39394301748137,-0.588726699298563,-0.522749755347752
2.18238308514633,2.74793855576225,2.57950833928642,2.00401458911945,0.209725573930906,1.086026261566,1.22067897573193,0.408990293257589,0.702451071498275
-0.454382555615983,-0.220116507371255,-0.246299658618917,-0.353080702449591,-0.76342063687392,-0.544732140982171,1.42180374444065,-0.523658199784033,-0.00687572299151663
-0.927135991207204,-1.28106195414322,-1.25084779374151,-0.900431767358305,-0.114656496337365,-1.2436285992171,-0.790568711355253,-0.892379697033042,-1.49001356601566
0.284710843688604,0.491809363979248,0.391080544193507,0.339351367615658,0.534107644199183,0.15416431725276,-0.187194405229082,-0.111557702858663,0.186577039142056
-0.887184996650198,-0.816319707826003,-0.724760054858978,-0.604617250350842,0.209725573930906,-0.777697627060486,-2.39956686102495,3.61903626930782,-0.393781247258693
-0.174725593716953,-0.325655583228136,-0.33207747470462,-0.0855287189141779,0.534107644199177,-0.544732140982171,-2.19844209231623,-0.458589700269495,-0.071359977036046
-0.883855747103782,-0.626129379168259,-0.719867044996271,-0.784555380122897,0.511162416092116,-1.09986427874572,0.00849613614114784,-0.32465356952317,-0.723246679550533
-0.071518857778021,-0.0368117966724244,-0.121399382505467,0.0105638948907923,0.534107644199183,-0.544732140982171,-0.589443942646529,-0.285073701564084,-0.264812739169634
0.700867036990734,0.270547617226608,0.237749660482252,0.464648599341745,0.534107644199177,0.15416431725276,0.0139303634796415,0.322232293904883,0.186577039142056
-0.401114562873309,-0.519143888965791,-0.503147113583743,-0.408663684944618,0.534107644199177,-1.01066311313879,-0.388319173937806,-0.220005202049545,-1.1031080417485
0.0350171277073228,-0.452487630529857,-0.60058876868393,-0.17502674157567,-0.114656496337372,0.620095289409383,1.22067897573193,3.61903626930782,-0.071359977036046
-0.0815066064172735,0.0557663400441571,0.188664337962948,-0.0497295098495704,0.209725573930906,-0.544732140982171,-0.388319173937806,-0.220005202049545,0.702451071498275
-0.224664336913206,-0.360835275180437,-0.473015529462988,-0.366269884736546,0.534107644199177,-0.544732140982171,-0.187194405229082,0.235474294552169,-0.909655279614913
-0.524296796090741,-0.946854880596375,-0.954391885456667,-0.523597987730956,0.209725573930906,-1.2436285992171,-1.39394301748138,-0.480279200107672,-0.587234009392266
-0.53428454472999,-0.474706383341835,-0.587223953146495,-0.604617250350842,-0.439038566605649,0.15416431725276,-0.187194405229082,-0.30676320140226,-1.16759229579301
-0.357834318769887,-0.515740050917179,-0.317070696535859,-0.176910910473799,0.511162416092116,-0.749062882330541,-0.607066176532188,-0.609210097034409,0.160126949687271
1.0271334925396,0.477922643471757,0.403230376500266,0.952648343959164,-0.76342063687392,0.15416431725276,0.0139303634796415,-0.089868203020487,-0.909655279614913
-0.700747022050843,-1.01165957629798,-1.01319707382137,-0.705420286401148,-0.114656496337365,-1.01066311313879,-0.790568711355253,-0.458589700269495,-0.522749755347752
0.086984766538804,-0.0497727358127495,-0.0132658749753369,0.25927418944485,0.534107644199177,-0.777697627060486,-0.790568711355253,-0.124722821670115,0.186577039142056
1.42997268765606,0.849160971705223,0.910364376984266,1.5348565334834,-0.439038566605643,0.15416431725276,0.416179900897031,-0.00311020366778136,0.960388087676393
-0.19803034054187,-0.421011064046221,-0.446771891680394,-0.321049831181268,-0.439038566605643,-0.311766654903863,-0.589443942646529,-0.089868203020487,0.895903833631864
0.248089098678014,-0.12383524518601,-0.118969416044117,0.261158358342979,-0.439038566605649,0.15416431725276,0.818429438314478,-0.111557702858663,-0.522749755347752
4.21322530846072,2.92013389005508,3.26937581766403,4.94143390131459,-0.763420636873927,0.387129803331068,1.22067897573193,0.625885291639362,1.21832510385451
-0.361163568316303,-0.854276743879799,-0.919157371767078,-0.309744817792442,-0.76342063687392,-0.0788011688255551,0.818429438314478,0.322232293904883,0.315545547231115
-0.610857284297584,-1.11164396395189,-1.06058141981771,-0.66020023284587,-0.76342063687392,-1.94252505745203,0.215055132188366,-0.501968699945857,-0.587234009392266
3.41420541732061,3.63391132413989,3.53594313847426,3.61121065923007,-0.76342063687392,1.086026261566,0.818429438314478,0.799401290344782,1.99213615238883
0.0749681222643283,-0.182159471317446,-0.26282343055611,-0.0996599856501974,-0.114656496337372,-0.311766654903863,0.818429438314478,0.51743779244848,0.315545547231115
0.278052344595767,0.334426531561068,0.123298240152599,0.153760731149196,-0.439038566605649,0.620095289409383,-0.991693480063919,-0.638830459006543,-1.49001356601566
0.131565364553418,-0.233077446511555,-0.389181686546376,-0.0403086653588992,-0.76342063687392,-0.0788011688255551,1.22067897573193,0.148716295199463,0.251061293186586
1.85944587914386,1.65736810524095,1.99291443551624,2.7020991658791,0.534107644199177,0.15416431725276,-0.991693480063919,0.170405795037639,0.380029801275644
1.13331666782055,0.701035952958704,0.3529300707503,0.850124842707156,-0.114656496337365,0.387129803331068,0.215055132188366,2.77314577561891,0.444514055320174
1.08705998437511,-0.273811826666862,-0.386265726792745,0.851845307908845,-0.114656496337372,-0.311766654903863,-0.589443942646529,0.160892532405681,-0.264812739169634
-0.33120032239855,-1.12182755899071,-1.08463808778509,-0.352138618000526,-1.0878027071422,-0.544732140982171,-0.187194405229082,-0.914069196871218,-1.49001356601566
2.64181952255187,1.53146183930641,1.29041113153959,2.20938899901634,-0.114656496337372,0.853060775487692,0.416179900897031,0.604195791801186,1.54074637407714
3.15119470315368,2.27671583987487,2.15572218842677,3.02146579411328,0.209725573930906,0.15416431725276,1.0195542070232,0.58931556351937,1.21832510385451
-0.0582018595923525,-0.0784719581948723,-0.0793609627240877,0.0115059793398698,-0.439038566605643,0.387129803331068,0.416179900897031,0.582506291963009,0.702451071498275
-0.391126814234057,-0.057178986750078,-0.227102923574241,-0.523597987730956,-0.439038566605649,-0.0788011688255551,0.617304669605754,0.604195791801186,0.573482563409217
1.75290989365852,0.98525083267861,1.03283468663637,1.85893358396292,-0.76342063687392,0.620095289409376,0.818429438314478,0.452369292933942,1.47626212003261
0.504441313752127,0.0298444617635068,0.064736048434046,0.531536595225599,-0.76342063687392,0.620095289409383,1.0195542070232,-0.0681787031823107,0.186577039142056
-0.377809816048388,-0.149757123466634,-0.217626054374972,-0.426563289476922,-0.76342063687392,0.15416431725276,1.0195542070232,-0.241694701887731,0.315545547231115
-0.104811353242194,0.926000825179982,1.3083928833536,-0.0629186921365386,0.858489714467454,0.387129803331068,-0.790568711355253,-0.415210700593142,0.251061293186586
1.91604312143295,1.26761414966416,0.941710944335695,1.11468686919892,0.534107644199177,0.387129803331068,-0.187194405229082,0.0466463907753645,0.702451071498275
0.933914505239927,0.363017101607846,0.130957381277313,0.659660080298893,-0.732988037057967,0.654142703330144,0.00849613614114784,0.387300793419413,0.491392060651436
-0.114799101881443,-0.260850887526537,-0.372657914609184,-0.234378061866982,-0.76342063687392,-0.0788011688255551,0.215055132188366,0.309786313614118,0.315545547231115
0.0683096231714919,-0.288624328541519,-0.284450132062131,0.0397685128119222,-0.439038566605649,0.620095289409376,1.62292851314932,-0.089868203020487,0.186577039142056
1.70630040000868,0.864899254947047,0.499457048369765,1.28897249227656,-0.76342063687392,0.15416431725276,0.0139303634796415,0.148716295199463,0.444514055320174
1.61973991180184,0.938961764320307,0.455474655419315,1.01199966425046,-0.76342063687392,-0.311766654903863,1.42180374444065,1.86218678241546,3.15285272519033
0.294698592327852,-0.414530594476053,-0.428304146574125,-0.00356737184522742,-0.76342063687392,1.31899174764431,0.617304669605754,-0.210407427892854,0.122092785097527
-0.467699553801651,-1.20699944476996,-1.09678792009185,-0.463304582990581,-0.763420636873913,0.620095289409376,0.0139303634796415,-0.638830459006543,-0.845171025570383
0.11824836636775,0.707516422528866,0.56385115959558,0.0896989886125364,-0.76342063687392,-0.777697627060486,0.617304669605754,1.18981228743197,1.60523062812167
0.720842534269235,1.16114929244009,1.318112749199,1.05156721111134,-0.76342063687392,0.853060775487692,-0.187194405229082,0.0171317915888097,0.444514055320174
-0.271273830563044,-0.328432927329634,-0.267683363478811,-0.0195828074793891,-0.76342063687392,2.01788820587925,1.82405328185804,-0.892379697033042,0.444514055320174
-0.161408595531284,-0.575616552362904,-0.585765973269686,-0.207999697293058,-0.76342063687392,0.620095289409376,-0.388319173937806,0.27885329422853,0.315545547231115
0.820720020661747,1.40185244790319,1.36088015891879,0.548494115308838,-0.76342063687392,2.01788820587925,0.416179900897031,0.75602229066843,1.6697148821662
-0.887184996650198,-0.967222070674029,-0.847473361157212,-0.756292846650846,-0.114656496337365,-0.311766654903863,0.416179900897031,-0.13324720269684,0.444514055320174
-0.108140602788611,-0.56821030142557,-0.598158802222573,0.0115059793398698,-0.76342063687392,0.15416431725276,1.0195542070232,0.0619582958467569,0.573482563409217
-1.57301040321211,-1.02276895270397,-1.11355468867517,-1.36487940074901,2.15601799554055,-1.01066311313879,-2.39956686102495,-1.08758519557664,-1.49001356601566
-0.384468315141224,0.765840648660303,0.787165077393758,-0.420910782782509,1.18287178473572,-1.01066311313879,-0.991693480063919,-0.393521200754966,0.444514055320174
-1.38657242861276,-0.983442204823063,-0.926529256694258,-1.28386013812913,1.13323764266715,-0.398261485915373,-1.22262848920559,-1.04420619590029,-1.71704201244304
0.684220789258646,0.538098432337526,0.41635219539156,0.4392123192169,0.534107644199177,0.620095289409376,-0.187194405229082,-0.914069196871218,-0.587234009392266
-0.25462758283096,-0.233956765644687,-0.252732460818561,-0.34931236465332,1.13323764266715,-0.047460089500199,0.00849613614114784,0.0171317915888097,-1.0545117905147
0.086984766538804,0.894524258696361,0.776716221609949,0.0888270427090164,0.858489714467454,-0.0788011688255551,-0.187194405229082,-0.66739199441412,0.186577039142056
0.181504107749672,0.0113288344202113,0.0785868572637413,0.194270362459126,1.18287178473572,-0.311766654903863,-0.187194405229082,-0.675484698651268,-0.458265501303222
0.124906865460582,-0.166421188075623,-0.0594352377410162,-0.0111040474377693,1.18287178473573,-0.0788011688255551,-0.790568711355253,-1.08758519557664,-0.909655279614913
-1.29002419176666,-1.27550726594023,-1.21075334712922,-1.16044707530117,1.18287178473572,-0.777697627060486,-0.991693480063919,-1.17434319492934,-0.651718263436795
-0.247969083738127,0.572352342922671,0.986908320516827,-0.160895474839638,0.858489714467454,-0.311766654903863,0.617304669605754,-0.480279200107672,0.186577039142056
-0.154750096438448,0.278879649531103,0.503830988000205,-0.0723395366272226,1.18287178473572,0.15416431725276,0.0139303634796415,-0.523658199784033,0.122092785097527
-0.237981335098875,-0.121983682451677,-0.0776599862011452,-0.240972653010459,0.534107644199177,-0.311766654903863,0.0139303634796415,-0.111557702858663,-0.135844231080575
0.208138104121009,1.04912974701304,1.17984765754812,0.162239491190803,0.858489714467454,-0.0788011688255551,-0.388319173937806,-0.953007348489916,-0.00687572299151663
0.168187109564004,0.612160941710786,0.589365807439767,-0.015814469683118,1.18287178473572,0.387129803331068,-0.388319173937806,-0.393521200754966,-0.458265501303222
-0.993720982135542,-0.780214234506544,-0.553204422687588,-0.70730445529929,1.18287178473573,0.387129803331068,0.416179900897031,-1.41292769314929,-1.29656080388207
-1.14020796217789,-0.838538460637983,-0.692684497569135,-0.918331371890605,0.858489714467454,-1.01066311313879,-1.19281824877266,-1.09581502552782,-1.49001356601566
-1.21345145219907,-0.390460278929743,-0.382377780454592,-1.05493361700552,1.18287178473572,-0.777697627060486,-0.790568711355253,-0.892379697033042,-1.10310804174849
-0.237981335098875,-0.509886075294128,-0.495371220907417,-0.357791124694926,0.534107644199177,0.620095289409376,-0.589443942646529,-0.695953529821706,-0.651718263436795
-1.49976691319094,-0.393237623031244,-0.705806316460442,-1.34980604956391,1.83163592527227,-1.01066311313879,-3.00294116715109,-0.957448196547571,-1.55449782006019
0.531075310123464,0.996360209084603,1.20098836576187,0.572988310984606,0.534107644199177,0.853060775487692,0.0139303634796415,-0.111557702858663,0.508998309364703
0.710854785629983,0.374235130349183,0.397884450285291,0.622918786785233,0.534107644199177,1.55195723372262,-0.187194405229082,-0.697174198489445,-0.651718263436795
-0.677442275225923,0.260364022187808,0.0440813335125534,-0.589543899165745,1.83163592527227,-1.24362859921711,-0.790568711355253,-0.924445813082339,-0.393781247258693
1.73293439638002,2.05823143722373,2.02839194585197,1.51601484450204,0.209725573930906,1.78492271980093,0.617304669605754,-0.111557702858663,-0.587234009392266
-0.175098770590018,-0.148831342099468,-0.155175916318254,0.408123532397641,-0.439038566605643,-0.544732140982171,0.617304669605754,0.777711790506606,1.21832510385451
-0.0890910424707197,-0.248815729753378,-0.279833195785564,-0.274180243063609,0.534107644199177,-0.544732140982171,-0.187194405229082,3.19452374500651,-1.29656080388207
1.60642291361617,1.77401655750385,1.69548654064685,1.37187592379458,0.534107644199177,1.31899174764431,0.0139303634796415,-0.241694701887731,0.960388087676393
0.294698592327852,2.60907135068739,2.38632600560899,0.174486589028693,0.858489714467454,0.853060775487692,0.0139303634796415,-0.210407427892854,-1.03862378770397
-1.01369647941405,-0.602889520589082,-0.57130420979451,-0.857095882701161,0.511162416092116,-0.047460089500199,0.316277292477845,-0.653795198813092,-0.612824975895796
-1.28336569267383,-0.761698607163225,-0.934709157119729,-1.15856290640304,1.83163592527228,-1.2436285992171,-1.59506778619009,-0.914069196871218,-0.329296993214164
-0.993720982135542,-1.53657761148098,-1.53296689990439,-0.995582296714211,-0.76342063687392,-1.01066311313879,0.215055132188366,-0.393521200754966,-0.329296993214164
2.49200329296309,2.36929397659145,2.73697016598199,1.9456053532772,1.18287178473573,1.086026261566,-1.19281824877266,-0.442753885879542,-0.522749755347752
0.086984766538804,-0.946854880596378,-0.912353465675294,-0.683752344072586,0.209725573930899,-1.01066311313879,0.0139303634796415,-0.198315702211369,0.186577039142056
-1.33330443587008,-0.22937432104289,-0.19113941994625,-1.19059377767136,1.18287178473573,-1.01066311313879,-0.589443942646529,-0.501968699945857,-0.264812739169634
-0.757344264339934,1.2528016477895,0.932963065074822,-0.931520554177562,1.507253855004,-0.777697627060486,-0.388319173937806,-0.632105698974916,-0.135844231080575
0.677562290165814,1.82493453269795,1.65393411415774,0.557914959799509,0.534107644199177,0.387129803331068,0.617304669605754,0.560816792124833,1.47626212003261
-0.5942110365655,-0.715409538804934,-0.697058437199562,-0.374748644778166,-0.114656496337372,-1.2436285992171,0.0139303634796415,0.246577138628421,1.02487234172092
-1.0436597253318,-1.3088353951582,-1.13493839353506,-0.928694300830356,0.209725573930912,-1.94252505745203,-0.589443942646529,-0.0961612862625376,-0.458265501303222
0.0816266213571604,0.941739108421805,1.22455904043699,0.301667989652922,0.858489714467454,-0.0788011688255483,0.215055132188366,-0.267530498708008,0.315545547231115
-1.26671944494174,-1.20699944476997,-1.11598465513652,-1.1953041999167,1.18287178473573,-0.544732140982171,-0.589443942646529,-0.740553198165807,-1.23207654983754
-0.397785313326893,-1.09868302481157,-1.05037556068004,-0.747814086609232,-0.76342063687392,-1.47659408529542,-0.187194405229082,0.495748292610294,0.315545547231115
-0.0482141109531004,-0.0127414811261068,-0.0450984356190337,-0.0516136787477123,0.534107644199177,0.853060775487692,0.617304669605754,-0.415210700593142,0.315545547231115
-0.843904752546777,-0.492296229317988,-0.673244765878331,-0.919273456339674,-0.76342063687392,-0.311766654903863,0.416179900897031,0.0619582958467569,0.315545547231115
-0.314554074666466,-0.684858753688469,-0.735208910642782,-0.371922391430959,-0.114656496337372,-1.70955957137373,1.0195542070232,0.170405795037639,0.831419579587334
-1.0095567285134,-1.32087055293135,-1.25667971324876,-0.949747129798018,-0.76342063687392,-1.94252505745203,-0.187194405229082,3.53227826995511,-0.780686771525854
0.630952796515976,0.0196608667246805,0.104587498400189,0.637050053521253,-0.76342063687392,1.086026261566,1.82405328185804,0.192095294875816,1.47626212003261
-0.344517320584219,-0.8246517401305,-0.872745012355265,-0.403953262699283,-0.76342063687392,-1.70955957137373,0.0139303634796415,0.625885291639362,1.02487234172092
-0.835711320612699,-0.758921263061724,-0.742984803319107,-0.943188227985063,1.13323764266715,-0.047460089500199,0.931839605151238,2.66542598915784,0.601813764306158
-1.11357396580656,-1.27087835910441,-1.16215401790219,-0.985219367774458,-0.114656496337372,-0.311766654903863,1.22067897573193,0.0619582958467569,1.54074637407714
1.98928661145413,2.14525488573731,2.66115521238781,2.9583461360257,-0.763420636873913,0.853060775487692,1.62292851314937,1.03798578856473,2.63697869283411
0.0782973718107444,-0.466374351037341,-0.480062432200906,-0.00356737184522742,-2.06094891794702,1.086026261566,1.62292851314932,0.408990293257589,1.2183251038545
-1.41320642498409,-1.81708936573221,-1.66248411229442,-1.28857056037447,-0.439038566605643,-0.544732140982171,0.215055132188366,-1.32616969379659,-1.61898207410472
-0.31122482512005,-0.765401732631892,-0.655263014064329,-0.282424368769467,-0.76342063687392,-0.544732140982171,0.617304669605754,-0.198315702211369,-0.587234009392266
-0.454382555615983,-1.05702286328911,-1.02947784911242,-0.503814214300524,-1.73656684767875,-1.01066311313879,0.818429438314478,-0.0104766800397982,0.573482563409233
0.311344840059937,-0.437675128655203,-0.519184892228661,0.124556113228066,-0.76342063687392,1.086026261566,0.818429438314478,-0.124722821670115,0.251061293186586
-0.434407058337482,-0.678378284118307,-0.702647360060684,-0.468957089684994,-0.76342063687392,0.387129803331068,0.215055132188366,0.474058792772118,0.508998309364703
-0.437736307883898,-0.194194629090605,0.0562311658193062,-0.287134791014802,-0.76342063687392,0.853060775487692,1.0195542070232,0.300542794066707,-0.00687572299151663
2.9248057339973,2.12766503976116,2.45679503298818,3.27111817311639,-0.76342063687392,0.15416431725276,0.0139303634796415,0.604195791801186,0.186577039142056
1.42997268765606,0.875082849985874,0.601758636392659,1.25599953655917,-0.439038566605643,0.853060775487692,1.22067897573193,0.972917289050194,1.79868339025526
-0.757344264339934,-0.984811916650176,-1.07321724541673,-0.730856566526,-1.41218477741047,-1.47659408529542,-0.589443942646529,-0.632105698974916,-0.522749755347752
-0.201359590088286,-0.615425151151032,-0.216411071144297,0.383629336721873,-1.0878027071422,2.48381917803586,2.22630281927549,-0.697174198489445,-0.264812739169634
1.0271334925396,0.549207808743519,0.315994580537762,0.808509423251696,-0.76342063687392,0.620095289409383,0.818429438314478,-0.30676320140226,1.08935659576545
0.917268257507838,0.262215584922139,0.308704681153697,0.881049925829963,-0.76342063687392,0.387129803331068,1.22067897573193,0.799401290344782,1.34729361194355
0.427868574184533,0.473293736635927,0.579645941594365,0.921559557139905,-1.41218477741047,-0.544732140982171,1.62292851314932,0.539127292286657,0.895903833631864
-0.627503532029669,-1.07646427199959,-0.963625758009808,-0.553744690101151,-0.76342063687392,0.15416431725276,0.617304669605754,-0.935758696709395,-0.651718263436795
1.28681495716013,0.566797654719674,0.82021262126813,1.77885640579211,-2.06094891794702,2.01788820587925,1.42180374444065,0.170405795037639,0.960388087676393
-1.01702572896046,-1.38845259273446,-1.26372661598668,-0.919273456339674,-0.76342063687392,-0.311766654903863,-0.388319173937806,-0.849000697356689,-0.909655279614913
-0.920477492114368,-1.40419087597627,-1.30965298210621,-0.942825567566382,-2.06094891794702,-1.94252505745203,-1.19281824877266,-0.718863698327621,-1.29656080388207
-0.644149779761754,-1.11442130805339,-1.09727391338412,-0.486856694217297,-0.114656496337372,1.55195723372262,0.818429438314478,-0.805621697680336,-1.29656080388207
-0.138103848706364,-0.702448599664614,-0.57556011413201,-0.000741118498020744,-2.06094891794702,-0.777697627060486,-0.790568711355253,-0.30676320140226,-0.00687572299151663
0.0350171277073228,-0.25066729248771,-0.324301582028288,-0.181621332719148,-0.114656496337372,1.086026261566,1.42180374444065,0.929538289373841,1.2183251038545
-0.797295258896939,-0.0460696103440851,-0.140839114196278,-0.722377806484386,-0.114656496337372,0.620095289409376,1.82405328185804,1.2548807869465,2.70146294687864
-0.284590828748713,-0.257147762057872,-0.481277415431575,-0.317281493384997,-0.76342063687392,-0.544732140982171,0.0139303634796415,0.734332790830244,0.895903833631864
0.11824836636775,-0.280292296237024,-0.356863132610399,-0.11944375908063,-1.41218477741047,1.55195723372262,1.82405328185804,0.343921793743059,0.444514055320174
0.086984766538804,1.38796572739572,1.64858818794278,0.082162313019994,1.18287178473572,-0.777697627060486,-0.991693480063919,-0.480279200107672,-0.00687572299151663
-1.21345145219907,-0.452487630529859,-0.242897705573026,-0.86369047384464,-0.76342063687392,2.94975015019249,0.0139303634796415,-0.762242698003983,-0.909655279614913
0.086984766538804,-0.247889948386212,-0.322357608859218,0.630455462377775,-0.439038566605649,0.387129803331068,0.215055132188366,-0.30676320140226,-0.00687572299153205
0.893963510682921,0.0141061785216838,-0.014723854852146,0.760463116349211,-2.06094891794702,0.620095289409383,1.62292851314932,0.322232293904883,0.702451071498275
-0.664125277040254,-1.07276114653092,-0.999346264991665,-0.542439676712325,-1.41218477741047,-0.777697627060486,0.416179900897031,-0.58170738819138,-0.780686771525854
0.827378519754579,0.565871873352508,0.372126805794971,0.845250716765368,-0.439038566605649,1.55195723372262,0.617304669605754,1.14643328775561,0.702451071498275
1.60642291361617,0.916743011508321,1.03356367657477,1.6752271163946,-2.06094891794702,1.55195723372262,1.0195542070232,-0.241694701887722,0.122092785097527
-0.720722519329344,-1.06998380242943,-0.97310262720907,-0.575412632429726,-0.76342063687392,-1.01066311313879,-0.187194405229082,0.192095294875816,2.25007316856695
-0.091494355056526,-0.533956390840443,-0.36196606217924,0.394934350110686,-2.06094891794702,1.086026261566,1.62292851314932,0.0836477956849333,0.444514055320174
-0.0881651055101099,0.386270288122342,0.024398605175609,-0.213652203987471,-1.0878027071422,-1.01066311313879,1.0195542070232,1.12474378791744,2.57249443878958
-0.664125277040254,-1.09035099250708,-1.03846872501941,-0.57635471687879,-0.76342063687392,-0.777697627060486,-0.589443942646529,-0.198315702211369,-0.135844231080575
0.957219252064844,0.320539811053576,0.266909258018458,0.856555730154181,-0.76342063687392,1.086026261566,1.22067897573193,-0.0104766800397982,0.895903833631864
1.38003394445981,1.59441497227368,1.28822416172438,1.15237024716165,-1.41218477741047,3.18271563627079,1.42180374444065,1.16812278759379,2.05662040643336
-0.803953757989771,-1.3791947790628,-1.23310903857365,-0.656431895049598,-1.73656684767875,-1.70955957137373,-0.589443942646529,-0.198315702211369,-0.716202517481325
