"","year","place","sowing","varietyID","variety","block","plot","ind","M00004","M00006","M00015","M00022","M00025","M00035","M00039","M00040","M00042","M00046","M00049","M00051","M00053","M00054","M00055","M00056","M00060","M00073","M00099","M00107","M00114","M00119","M00127","M00138","M00139","M00140","M00144","M00146","M00155","M00168","M00169","M00170","M00173","M00177","M00187","M00188","M00210","M00212","M00218","M600002","M00240","M00241","M00255","M00256","M00267","M00268","M00270","M00271","M00272","M00273","M00275","M00276","M00285","M00286","M00287","M00288","M00295","M00299","M00309","M00317","M00325","M00328","M00338","M00339","M00342","M00344","M00355","M00364","M00365","M00372","M00379","M00383","M00387","M00388","M00389","M00392","M00398","M00408","M00413","M00414","M00416","M00419","M00421","M00422","M00425","M00428","M00431","M00432","M00434","M00451","M00473","M00476","M00477","M00485","M00491","M00492","M00534","M00542","M00573","M00574","M00584","M00629","M00636","M00640","M00647","M00664","M00666","M00675","M00682","M00695","M00698","M00735","M00750","M00755","M00763","M00792","M00794","M00797","M00799","M00838","M00846","M00853","M00854","M00859","M00862","M00863","M00864","M00865","M00867","M00900","M00907","M00909","M00921","M00922","M00928","M00931","M00943","M00945","M00959","M00967","M00971","M00986","M01000","M01004","M01011","M01016","M01020","M01026","M01046","M01097","M01098","M01099","M01128","M01144","M01147","M01152","M01174","M01181","M01184","M01209","M01214","M01218","M01219","M01220","M01222","M01224","M01225","M01249","M01250","M01261","M100024","M100025","M100038","M100039","M100040","M200001","M200004","M200005","M200007","M200011","M200012","M200013","M200014","M200016","M200020","M200026","M200028","M200029","M200030","M200031","M200034","M200038","M200040","M200041","M200042","M200043","M200046","M200047","M200049","M200053","M200055","M200056","M200057","M200060","M200061","M200063","M200065","M200067","M200068","M200070","M200072","M200073","M200076","M200077","M200079","M200082","M200084","M200085","M200086","M200087","M200089","M210003","M210004","M210010","M210012","M210013","M250001","M250005","M250010","M250012","M400001","M400003","M400005","M400008","M400009","M400023","M400024","M500004","M500005","M00400","M500009","M500018","M500019","M500064","M500071","M500080","M500081","M500092","M500093","M500095","M500097","M500098","M500099","M500101","M500102","M500103","M500109","M500113","M500118","M500126","M500127","M500133","M500134","M500136","M500141"
"1",2019,"Tottori","Jul",152,"GmWMC152","W1",1,3,0.72813748,0.075875486,0.000176719,1.712912986,0.453249941,0.010456251,0.18090282,0.026380263,0.103763766,0.072154382,0.030710501,2.165745542,0.015272903,0.629166429,2.244715383,0.455194843,2.169208475,0.000176719,0.025070594,0.073984388,1.092273945,2.404187341,0.022420375,0.123411771,0.073338084,0.067004729,0.000290377,0.000284884,0.000242043,0.0175482,0.175305282,0.027102631,0.027155411,0.358562267,0.000284884,0.168631248,0.305139308,0.111304199,0.090491648,0.020255256,0.110274719,0.022135491,0.502613392,0.011594781,4.750754943,2.149962965,0.056720415,0.000263901,5.088063758,1.290182896,0.015782576,0.672411828,1.127656544,1.323041195,0.000290377,1.501509885,0.000176719,1.29485657,0.000242043,0.000242043,0.032446566,0.000176719,0.218140554,0.019135154,0.033476616,0.330446922,0.012107572,0.000290377,0.000290377,0.300157328,0.249103151,0.098804529,0.04497156,0.000176719,2.457841818,0.681544233,0.055026424,0.008859894,0.97615878,0.000242043,0.000284884,0.014982452,0.000176719,0.055234176,0.043833954,0.1949171,0.000176719,0.000242043,0.000242043,0.161418371,0.043132034,0.022273243,0.272556937,0.112695278,0.000290377,0.175747307,0.016311167,0.030130595,0.026047027,0.167402288,0.000198086,0.018696874,0.000176719,0.008326274,0.070276832,0.03472937,0.044705313,0.300741562,0.079249466,0.909191671,11.58656136,1.364903788,0.350804344,0.864988503,0.000242043,0.000176719,0.208060027,0.040415643,0.05270355,0.000284884,0.037835545,0.000263901,0.069248457,0.000176719,3.299639933,0.000176719,0.000198086,0.000198086,0.046710474,0.079026988,0.000242043,0.000263901,0.000176719,0.000242043,0.012060275,0.000176719,0.050452966,0.000198086,0.034823604,0.462138909,0.332858527,0.045638425,0.000242043,0.020505106,0.08676188,24.26542647,0.019396722,0.059140211,0.15857483,0.561829844,0.163624154,0.084931168,0.000263901,0.200934209,0.000176719,6.85258491,0.000176719,0.000176719,0.000176719,7.114107481,0.000284884,0.000284884,0.000176719,0.000284884,0.000284884,0.000284884,0.000284884,0.022853825,0.011453303,0.000176719,4.44140194,0.737702538,1.164748447,0.000263901,0.000242043,0.000176719,0.000242043,0.000176719,0.000284884,0.047803544,0.082052523,0.030130595,0.000242043,0.000284884,0.014700017,0.02134959,0.011936642,0.139749412,0.19255306,0.181843886,0.027234915,0.035582018,0.028730485,0.000290377,0.269408168,1.707494654,0.137281292,3.755882856,0.044097854,0.094809413,0.253999758,2.939137,1.695273533,1.554810601,0.490380809,7.066766949,0.531417412,0.018787386,4.153233075,0.000176719,0.065447444,0.169266091,0.196334847,0.000198086,0.040132893,2.259415418,0.05208762,4.277861664,0.000263901,0.000176719,0.024563946,0.01186538,0.044195366,0.007527532,0.477323229,0.000263901,0.024712574,0.574510715,0.000176719,0.011585253,0.140803763,0.616762991,0.899140748,1.425895813,10.41698995,79.11615636,15.65494512,0.110227075,0.272838144,0.129769441,0.183202227,0.017919207,0.017093043,0.270282827,0.916400488,0.000242043,0.000176719,4.169260559,1.672927508,0.123032696,0.000263901,0.000176719,0.000176719,0.000176719,0.000176719,0.000176719,0.027701957,2.76772751,0.054706674,0.024653,0.229126637,0.02134959,0.126865672,0.01521575,0.195304369
"2",2019,"Tottori","Jul",8,"GmJMC008","W1",2,3,1.912464452,0.110363868,0.000198106,0.962162725,0.708667538,0.087188736,0.442602483,0.126291062,0.236769092,0.073378502,0.123792833,4.541705507,0.08920025,1.407919758,20.93081517,3.609266601,2.282221958,0.000198106,0.099925798,0.152093665,0.803982251,3.228757717,0.00037287,0.076736642,0.118370376,0.09825124,0.000353957,0.014877512,0.076576264,0.000198106,0.090276952,0.040033921,0.364192078,0.421893219,0.045079981,0.492786294,0.572989299,0.204631045,0.200169605,0.02360267,0.160470278,0.083821172,0.724054934,0.023565383,15.39580148,4.448599873,0.148103956,0.000353344,19.18437511,3.106715388,0.790969089,0.61967262,3.572094411,8.475919579,0.059252442,3.485663149,0.000198106,1.680930002,0.000346813,0.175625997,0.01743358,0.042216411,0.23363132,0.064682758,0.026264314,0.186992353,0.022446773,0.017450092,0.000353957,0.20389124,0.211418836,0.305996255,0.045640563,0.000198106,3.293841207,3.053860026,0.028599745,0.077221373,2.835437331,0.052125962,0.00037287,0.061212458,0.000198106,0.286502046,0.044062047,0.481480197,0.000198106,0.209301519,0.000346813,0.172539363,0.093604772,0.000353344,0.281120808,0.116204163,0.019821606,0.262502601,0.000198106,0.035282697,0.054344369,0.24660201,0.000189908,0.02175205,0.000198106,0.000346813,0.120101763,0.022331366,0.059096899,2.853644748,0.056075757,3.119783753,13.04728869,1.637060415,0.326419369,4.424810987,0.000346813,0.000198106,0.323541652,0.04023535,0.00037287,0.016965584,0.115753398,0.025900145,0.225636401,0.008994017,11.59344471,0.000198106,0.009932203,0.000189908,0.073106957,0.184192273,0.012970798,0.000353344,0.000198106,0.000346813,0.000353344,0.000198106,0.092844625,0.000189908,0.120382855,0.583877102,0.231626832,0.057086394,0.011999723,0.960001413,0.044837344,40.7700138,0.251298541,0.155718879,1.732266742,1.774641049,0.076746305,0.051032133,0.000353344,0.34860959,0.000198106,8.464577223,0.000198106,0.000198106,0.000198106,7.297436507,0.020880719,0.026250047,0.000198106,0.00037287,0.00037287,0.022297625,0.00037287,0.028550228,0.000353344,0.000198106,19.7888999,3.201932607,1.564114993,0.01734921,0.000346813,0.000198106,0.000346813,0.000198106,0.00037287,0.288899661,0.318443504,0.093585324,0.014462093,0.00037287,0.247399232,0.022472704,0.113427048,0.085126194,0.111910139,0.114010064,0.043588501,0.063015027,0.051571062,0.000353957,0.309937002,1.944213321,0.231546588,8.374920765,0.339740645,0.662478094,0.676215579,3.319552598,4.488251299,8.027814386,2.600756157,12.21985089,0.674675807,0.015963472,2.154047308,0.000198106,0.090986184,0.331048373,0.242917707,0.000189908,0.079519791,5.942652597,0.239890407,19.76925527,0.000353344,0.000198106,0.048833155,0.026454223,0.074437208,0.130679059,1.971550021,0.000353344,0.201706319,1.444888857,0.000198106,0.125613936,0.016848365,3.384191371,2.732225844,1.756229647,37.74336596,225.6601581,30.22716976,0.242566898,0.560208127,0.166536882,0.416903655,0.024833141,0.027890675,0.33576384,1.188234461,0.111500312,0.000198106,20.03450787,6.706284248,0.414377743,0.000353344,0.000198106,0.000198106,0.000198106,0.000198106,0.000198106,0.065163528,4.324118646,0.000353344,0.029520034,0.296161954,0.024557436,0.037448676,0.000353957,0.516612333
"3",2019,"Tottori","Jul",227,"Tachiutaka","W1",3,3,1.077588929,0.140428362,0.000175765,1.591796464,0.507170144,0.03786045,0.414544306,0.078392586,0.209455904,0.07317116,0.046092564,7.923233254,0.037518417,0.927026881,2.622039377,0.367274179,2.470682322,0.000175765,0.08066412,0.042569911,1.309126382,2.676041886,0.015282896,0.068556254,0.10790479,0.086575981,0.000266064,0.000270973,0.000263103,0.008612507,0.542658277,0.021010873,0.095739054,0.279282986,0.011299588,0.390812461,0.398764362,0.229460221,0.163620335,0.030240624,0.230635656,0.009429872,0.377916722,0.000270973,19.65789616,5.53831563,0.06189031,0.000293858,9.659153688,1.570154997,0.101181444,1.523005636,4.056525038,9.098119306,0.029160569,1.738483633,0.000175765,1.448369086,0.000263103,0.039702168,0.015172463,0.055787957,0.000293858,0.0690737,0.017600766,0.181302071,0.021027531,0.000266064,0.000266064,0.252446853,0.252364045,0.139994123,0.133208798,0.000175765,5.435880106,0.834903178,0.053159505,0.027151528,1.114554831,0.000263103,0.032787774,0.000263103,0.000175765,0.096006104,0.028063473,0.187671017,0.000175765,0.107582614,0.000263103,0.000263103,0.027415281,0.012342051,0.272024684,0.038153519,0.000266064,0.125710377,0.014272155,0.010879882,0.000293858,0.205959824,0.000177248,0.033782121,0.000175765,0.010024205,0.130620041,0.029679694,0.053094085,0.496679401,0.069115486,1.693593888,10.38124252,1.202062724,0.332286817,1.41704378,0.000263103,0.000175765,0.374158072,0.03638345,0.207457186,0.000270973,0.066281154,0.000293858,0.156335508,0.000175765,4.481042969,0.000175765,0.008047077,0.000177248,0.078871584,0.123342454,0.000263103,0.000293858,0.000175765,0.000263103,0.000293858,0.000175765,0.169439627,0.000177248,0.25637208,0.476777585,0.160497507,0.090179926,0.0346506,0.125389362,0.031372966,26.48902558,0.045636203,0.71107846,0.281362246,0.992238476,0.084297114,0.115513059,0.000293858,0.377108434,0.000175765,9.774287393,0.000175765,0.000175765,0.000175765,6.453387,0.021325602,0.022084327,0.000175765,0.000270973,0.000270973,0.029454802,0.000270973,0.047869527,0.044196297,0.020634865,3.791352933,0.743088998,1.017098418,0.018660006,0.027625763,0.000175765,0.000263103,0.000175765,0.000270973,0.044846087,0.067538413,0.057510458,0.000263103,0.000270973,0.126083893,0.016397297,0.032787774,0.093858755,0.146342321,0.151263754,0.018128116,0.042298938,0.054962113,0.000266064,0.323759975,1.976992301,0.252923891,7.476940169,0.192065824,0.152937351,0.421911177,2.525156312,2.964090508,2.672937276,1.13373494,8.660505436,0.477754922,0.024610882,3.54508384,0.000175765,0.077754922,0.188098736,0.246563785,0.000177248,0.079340528,2.65629742,0.056382867,3.834002927,0.019306494,0.000175765,0.052852673,0.015916906,0.05414394,0.118553989,0.667434424,0.000293858,0.136997474,1.571451377,0.01602981,0.073699677,0.252148463,1.380429033,1.088639234,2.366103499,15.33288275,104.332772,12.74540375,0.251350273,0.665451643,0.156365571,0.130735635,0.028127032,0.017206807,0.069894905,2.100758281,0.049568512,0.000175765,8.233977057,2.553409808,0.238792071,0.000293858,0.000175765,0.000175765,0.000175765,0.000175765,0.000175765,0.110602634,3.495224159,0.050396709,0.031262472,0.422258854,0.104319718,0.196035653,0.012079287,0.184645338
"4",2019,"Tottori","Jul",185,"GmWMC185","W1",4,3,0.842455386,0.177804159,0.000161909,2.081700127,0.466992002,0.074051944,0.368228171,0.000348141,0.259679732,0.048718488,0.064406072,1.566286033,0.030752071,0.550828575,1.108546835,0.437636426,1.436798731,0.000161909,0.0933984,0.169962401,1.304832196,4.427421925,0.000348141,0.086791533,0.058018165,0.092222532,0.000382951,0.000348141,0.000398343,0.007350679,0.118614705,0.034668564,0.049511997,0.232513217,0.000348141,0.230202358,0.39026598,0.12835956,0.112139081,0.059079515,0.171406947,0.013055285,0.3659097,0.010827183,5.089576661,1.773464699,0.090447013,0.000338891,4.279347973,1.361822866,0.04066286,0.700981757,1.271549923,1.412566084,0.057021407,1.461460799,0.000161909,1.554256473,0.000398343,0.047801147,0.018851826,0.030147499,0.000338891,0.063381415,0.030233756,0.200216958,0.050341178,0.000382951,0.000382951,0.426505736,0.148956495,0.181035651,0.121335245,0.000161909,3.118442456,0.941921606,0.025619423,0.000348141,1.888822498,0.000398343,0.000348141,0.000398343,0.000161909,0.110938496,0.04595364,0.18359624,0.000161909,0.088272785,0.000398343,0.157942957,0.094925112,0.000338891,0.199708554,0.103779727,0.000382951,0.293777884,0.007949743,0.01666046,0.024535719,0.317083445,0.000160989,0.012321293,0.000161909,0.000398343,0.083197777,0.000338891,0.03640854,0.420462248,0.096583977,1.145757083,13.8295868,1.794136393,0.459349749,0.997689611,0.000398343,0.000161909,0.695745698,0.035182876,0.038156246,0.000348141,0.037077215,0.000338891,0.069630338,0.000161909,4.749664918,0.000161909,0.000160989,0.000160989,0.133455334,0.209647865,0.000398343,0.000338891,0.000161909,0.000398343,0.012945642,0.000161909,0.069384487,0.000160989,0.048264537,0.466508843,0.098489068,0.039513995,0.000398343,0.037345805,0.025178698,25.4044005,0.000338891,0.039955266,0.141040861,0.578354047,0.084079465,0.032932338,0.000338891,0.31049207,0.000161909,7.84648231,0.000161909,0.000161909,0.000161909,7.07031718,0.000348141,0.000348141,0.000161909,0.000348141,0.000348141,0.015875226,0.000348141,0.058289277,0.033923004,0.013195603,3.879944855,0.790372611,1.51114051,0.01416565,0.000398343,0.000161909,0.000398343,0.000161909,0.000348141,0.064301629,0.081102613,0.019558635,0.000398343,0.000348141,0.027085364,0.037244137,0.058418048,0.127244467,0.125333938,0.154331882,0.000348141,0.037320707,0.030712237,0.000382951,0.193886307,1.186503246,0.110749627,2.489416516,0.201403009,0.1133895,0.304572976,3.460843258,2.246712756,1.930728171,0.433882337,7.782092992,0.735156568,0.000382951,2.458915532,0.000161909,0.000338891,0.094110072,0.232015932,0.000160989,0.029775108,2.431068096,0.09500478,4.171830123,0.000338891,0.000161909,0.02192251,0.027529139,0.014590434,0.110181644,0.711077844,0.000338891,0.037922243,0.391605714,0.000161909,0.131218653,0.090338146,0.719127016,1.73569949,1.776203424,10.61315575,108.8798598,21.51813273,0.078007123,0.48209704,0.15386972,0.260914595,0.017024091,0.041985796,0.466357753,0.642055681,0.000398343,0.000161909,5.84277406,1.810508286,0.192318003,0.000338891,0.000161909,0.000161909,0.000161909,0.000161909,0.000161909,0.019913453,4.816489871,0.143418734,0.000382951,0.185378968,0.041785279,0.267950829,0.01704132,0.320227852
"5",2019,"Tottori","Jul",110,"GmJMC110","W1",5,3,1.501243339,0.124476158,0.000188388,1.598497062,0.540851739,0.032873343,0.475775379,0.042712461,0.166060937,0.0668965,0.069184345,8.153262362,0.012406066,1.713860181,2.044792984,0.937252237,2.976018236,0.000188388,0.062225929,0.061413733,1.085942964,2.678617297,0.017328464,0.042971482,0.055876893,0.114875541,0.000283158,0.00025902,0.000273261,0.008552805,0.123111413,0.045842189,0.076269135,0.226789702,0.00025902,0.509222571,0.349884736,0.230838967,0.11398671,0.050508975,0.266047274,0.012717901,0.363914373,0.00025902,14.87007537,6.074934597,0.138135571,0.000269027,8.283635092,2.128059678,0.381226203,0.700391121,3.519879815,8.403809421,0.000283158,2.21778434,0.01124675,1.22337306,0.00948217,0.000273261,0.000153631,0.050450247,0.157084824,0.070870013,0.037255535,0.22271203,0.034035279,0.000283158,0.000283158,0.465172838,0.372744056,0.149121627,0.117611696,0.000188388,5.546447499,1.432818691,0.055357345,0.011863134,1.133242246,0.000273261,0.016240578,0.038693811,0.000188388,0.144828528,0.039224126,0.259051783,0.000188388,0.110206312,0.000273261,0.000273261,0.054433666,0.008366738,0.420515994,0.107146902,0.072573338,0.150567017,0.018706906,0.048491014,0.057114417,0.209451807,0.000153631,0.082683396,0.000188388,0.000273261,0.063221328,0.018966399,0.000273261,0.481988647,0.082779586,1.512872939,10.76254389,1.309687116,0.318241024,2.561606777,0.000273261,0.000188388,0.262522202,0.04916921,0.066464631,0.00025902,0.089032064,0.01988109,0.078371362,0.000188388,4.587977121,0.000188388,0.021247177,0.000153631,0.06373248,0.11362208,0.015247985,0.000269027,0.000188388,0.000273261,0.034327836,0.000188388,0.14155464,0.000153631,0.090504064,0.422669464,0.26899267,0.049602404,0.039431616,0.063517258,0.025656389,31.20317559,0.023486051,0.515374889,0.200702231,1.164667304,0.098865906,0.233054519,0.000269027,0.448925237,0.000188388,8.279841812,0.000188388,0.000188388,0.000188388,6.715817038,0.008029632,0.012536587,0.000188388,0.00025902,0.00025902,0.00025902,0.00025902,0.025180921,0.015926394,0.022135564,10.45942349,1.556886397,1.189732432,0.000269027,0.000273261,0.000188388,0.015357289,0.000188388,0.012458881,0.101302873,0.18896024,0.112768924,0.000273261,0.00025902,0.12541767,0.009281429,0.04014816,0.191025206,0.265965864,0.239949512,0.031341467,0.011086072,0.059079109,0.000283158,0.412079424,2.582777589,0.160555272,6.257336752,0.233084932,0.130960707,0.590763766,2.529363461,2.859164402,4.588003826,1.159263942,9.818702752,0.377902128,0.037291879,4.115820806,0.000188388,0.086707379,0.584676226,0.214291097,0.000153631,0.102671339,3.996529127,0.092416997,10.43212708,0.040542358,0.000188388,0.134000226,0.022460862,0.052185978,0.083262741,1.252026835,0.000269027,0.107992895,1.035536301,0.017312837,0.15654677,0.197729075,1.688386107,1.084793005,2.067957866,12.80129671,98.24331193,15.93708234,0.147751727,0.82557481,0.2117737,0.167126657,0.021964929,0.027766985,0.522794201,1.192632235,0.047383522,0.000188388,10.99407023,1.912747643,0.097321327,0.000269027,0.006537056,0.000188388,0.000188388,0.000188388,0.000188388,0.080643334,3.18937592,0.044012806,0.027806094,0.450722834,0.035134917,0.229046325,0.022001359,0.225003416
"6",2019,"Tottori","Jul",53,"GmJMC053","W1",6,3,1.121551379,0.166494625,0.000189347,1.348885446,0.51777058,0.024715114,0.428753499,0.063403188,0.18787485,0.052903641,0.077296594,11.94918916,0.034511196,0.642349333,2.387378532,0.535008434,2.353719728,0.000189347,0.019725232,0.04562985,1.005622415,2.284261295,0.000232331,0.030179824,0.025846085,0.044839924,0.000251769,0.000232331,0.0002499,0.01200462,2.098062977,0.018094493,0.044633084,0.281693287,0.011244831,0.277738904,0.455369174,0.304051856,0.12675081,0.03461735,0.179478209,0.000232331,0.290742466,0.000232331,33.80869848,5.023442219,0.032201106,0.000223389,4.56068357,2.010431671,0.033711259,0.454695414,7.410784815,3.18503295,0.040081573,3.285651224,0.000189347,1.158270971,0.040008996,0.05990104,0.024062405,0.021490921,0.0614766,0.059299191,0.018171757,0.129153807,0.000232331,0.000251769,0.000251769,0.504848061,0.247117187,0.177728136,0.322645942,0.000189347,7.030604267,0.969012395,0.024043908,0.021537103,3.866853259,0.058051779,0.000232331,0.010195922,0.000189347,0.065973611,0.036054954,0.253423631,0.000189347,0.017692923,0.0002499,0.079593163,0.058776489,0.000223389,0.185792472,0.090233893,0.028550568,0.226759296,0.009296953,0.022191506,0.021422987,0.209295299,0.000178504,0.066328366,0.000189347,0.0002499,0.088037529,0.030984028,0.089214314,0.347995085,0.049681671,2.304836368,10.41000529,1.140368852,0.296432438,1.386745302,0.0002499,0.000189347,0.415458816,0.068486926,0.079689606,0.000232331,0.067729536,0.000223389,0.081367453,0.000189347,5.347969486,0.000189347,0.000178504,0.000178504,0.075438401,0.18482607,0.020241903,0.000223389,0.000189347,0.0002499,0.000223389,0.000189347,0.088239394,0.000178504,0.041895004,0.324450537,0.057269644,0.035500209,0.0002499,0.020596448,0.026793524,23.74780447,0.064559366,0.196448118,0.226541454,1.00114954,0.040425653,0.036430424,0.017513683,0.381548084,0.000189347,5.555925388,0.000189347,0.000189347,0.000189347,7.652945298,0.000232331,0.000232331,0.000189347,0.000232331,0.000232331,0.019283491,0.000232331,0.024617447,0.000223389,0.000189347,5.740023666,0.826002669,1.150643557,0.029308612,0.0002499,0.000189347,0.0002499,0.000189347,0.000232331,0.058082803,0.094662135,0.083502168,0.0002499,0.000232331,0.035035547,0.034200827,0.038938711,0.179671672,0.205820537,0.18506807,0.000232331,0.030690953,0.041908237,0.000251769,0.281919224,1.928805408,0.077180833,13.68883881,0.189835809,0.117489894,0.328518593,2.36360432,3.356573216,2.570821671,2.16347593,7.084373953,0.39559924,0.051813993,1.571260864,0.000189347,0.029263934,0.250843293,0.242383504,0.000178504,0.044231534,3.792249431,0.068522591,5.619804124,0.010901374,0.000189347,0.032359457,0.023330537,0.011480652,0.06432427,0.513707541,0.000223389,0.046131547,0.5854377,0.015810501,0.084172903,0.120068481,0.981592762,4.066048581,2.224426597,32.68734502,278.4761345,42.00604245,0.0940356,0.396812609,0.13326116,0.291708317,0.013057014,0.008061893,0.000251769,0.630101463,0.010445822,0.000189347,7.230982607,6.147366054,0.445328432,0.000223389,0.000189347,0.000189347,0.000189347,0.000189347,0.000189347,0.104836476,2.81233163,0.882519826,0.000251769,0.276896164,0.049368927,0.007830006,0.021450691,0.295106957
"7",2019,"Tottori","Jul",35,"GmWMC035","W1",7,3,1.795198685,0.169529074,0.000192615,1.192817141,0.519621486,0.029358359,0.369254,0.076350956,0.103442344,0.058458694,0.102553766,6.739584383,0.034499895,0.565940379,1.491040271,0.663442346,2.642159601,0.000192615,0.000214092,0.039646867,0.954830387,1.727517728,0.011851732,0.052486244,0.041448115,0.053574668,0.000219342,0.00020156,0.012213536,0.010863494,0.858312306,0.020210238,0.066625276,0.212592862,0.023602685,0.2817141,0.582387681,0.208594522,0.115673639,0.030415415,0.197805768,0.029286679,0.557017832,0.00020156,24.1093665,3.575191986,0.101364562,0.000214092,5.498747565,2.528772701,0.09223389,0.497087457,5.57587729,4.510008778,0.032857362,3.369761958,0.000192615,1.020531375,0.00733959,0.029989105,0.011633797,0.015871487,0.11513841,0.076283473,0.028577917,0.148660362,0.00020156,0.000219342,0.000219342,0.218219003,0.32349712,0.200475283,0.257095893,0.000192615,5.653385857,0.703339131,0.008225308,0.011347832,3.126703492,0.045127009,0.011892044,0.045528393,0.000192615,0.110973069,0.032648954,0.179800837,0.000192615,0.032703224,0.000191135,0.128825092,0.222347522,0.013466356,0.187822475,0.046456537,0.027308021,0.15447543,0.023942061,0.030991775,0.012138988,0.176460266,0.000174682,0.129071402,0.000192615,0.00733959,0.054186559,0.022008606,0.048471874,0.697381661,0.029202081,2.42781905,8.571713715,0.836120721,0.226711412,1.277337105,0.000191135,0.000192615,0.180106653,0.08005085,0.039505775,0.00020156,0.068282066,0.000214092,0.148129743,0.000192615,2.930380996,0.000192615,0.014131745,0.000174682,0.036438374,0.142529483,0.014449817,0.000214092,0.000192615,0.000191135,0.020188829,0.000192615,0.110394453,0.000174682,0.060247699,0.268014432,0.057787273,0.033761313,0.031327051,0.086150421,0.057994305,22.14653417,0.000214092,0.215782826,0.366519708,1.426212275,0.055299805,0.03715546,0.000214092,0.46459997,0.000192615,7.179108951,0.000192615,0.000192615,0.000192615,7.12751122,0.00020156,0.025114385,0.000192615,0.00020156,0.00020156,0.025537662,0.00020156,0.042004753,0.013787493,0.000192615,4.207957711,0.68601259,1.047789894,0.016656319,0.000191135,0.000192615,0.000191135,0.000192615,0.018241187,0.110031645,0.147059386,0.084846967,0.000191135,0.00020156,0.075464092,0.012053352,0.01130752,0.225667893,0.305006067,0.255426931,0.00020156,0.019873823,0.110227642,0.000219342,0.343606141,2.324826165,0.162816588,8.390925765,0.173949346,0.122467902,0.331179877,2.184948784,3.654135177,2.2831285,2.124879574,7.087135242,0.394078229,0.03796802,2.636843423,0.000192615,0.064291678,0.262947184,0.237513724,0.000174682,0.047999692,4.405599339,0.027791051,4.202474173,0.018861461,0.000192615,0.023961323,0.020298007,0.035423658,0.056040826,1.211315583,0.000214092,0.053250253,1.757583734,0.01157617,0.068252371,0.224912812,1.475411591,3.220856668,1.786580685,48.4281616,327.2404289,48.87982277,0.425741923,0.438617271,0.111535171,0.174984231,0.011226896,0.025013605,0.284266632,1.279660459,0.027160305,0.000192615,9.033888262,7.247424454,0.54787129,0.000214092,0.000192615,0.000192615,0.000192615,0.000192615,0.000192615,0.074400649,2.782457064,0.051103642,0.011515431,0.413104617,0.107752253,0.173586892,0.008356913,0.285804392
