"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X84","X85","X86","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X127","X128","X129","X130","X131","X132","X134","X135","X136","X137","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207","X208","X209","X210","X211","X212","X213","X215","X216","X217","X218","X219","X220","X221","X222","X223","X224","X225","X226","X227","X228","X229","X230","X231","X232","X233","X234","X235","X236","X237","X238","X239","X240","X241","X242","X243","X244","X245","X246","X247","X248","X249","X250","X251","X252","X253","X254","X257","X258","X259","X260","X261","X262","X263","X264","X265"
"W1.084",-0.402223960253669,-0.21749132684425,-0.204415476936016,-0.525398616853158,-0.17768152101787,-0.587390584816465,0.506986933118784,2.89569172624855,0.430676027700393,0.879533245780931,-0.203001365726398,0.00240226939321325,-0.199083509378179,-1.17189993825626,-0.587885503588818,-0.410020434572513,-1.07068364075552,-0.284177451469439,0.431680527650022,-0.958526465172174,-0.24766855020512,-0.566432544144295,-0.632016946660377,-0.731885287105947,-0.575842383137726,0.0260049447087392,-0.164660641011896,-0.280545493561634,-0.407140227064128,-0.360460915374349,1.64379856569965,-0.219832240979309,0.208854541200695,-0.794363796099135,-0.693338895772768,-0.106450992001062,0.740946489807525,1.28024534833929,-0.326779903281893,-0.450689168909947,-0.377598337681098,0.406918396945279,-0.61434803408829,-0.491790407945672,-0.728320398200438,-0.10692412173557,-0.216523754716556,-0.210292619233848,-0.0735952606704373,0.17689415844674,0.317418974305152,0.143249873065503,-0.732601562786276,-0.89059812632513,-0.0492237740036342,0.13767254636876,-0.425085112778499,-0.716205482630589,3.22147609806386,-1.01998915424131,0.450541668969612,0.302444428891426,-0.736945162993899,-0.123413064174273,-0.746092473459907,-0.401336597994671,-0.572039185987224,-0.35014710248333,-0.500057939979503,-0.0749346788863967,-0.799510661211646,-0.581029917470936,2.62601157442667,-0.11744213944568,1.17964288156363,-0.925937366283792,0.53268151034031,0.491638249190369,1.80934907994381,0.417081585941233,-0.286987961048288,-0.462237011538685,-0.576145024629769,0.00281774657179673,-0.389707235739587,0.470210662421239,-0.587252089793835,-0.703808256535681,-0.400762243506935,-0.992463452988786,-0.260412635291788,-0.493085927080796,0.4833453263696,-0.880428747370746,1.12624599154316,0.936243827404163,0.945192576684362,-0.447995772291965,-0.150217724564051,0.895628900557054,-0.0806008191868186,-0.652061874792579,-0.290490253821973,0.321026953298876,0.850294448945715,0.152672157014346,0.544009392831748,-0.690927731490952,-0.204025453122558,-0.744874528144851,0.117707223175648,-0.720877986521081,-0.235557947024315,-0.142242876490893,-0.670575780946871,0.997566785652516,1.30779385056769,-0.219208815868529,0.999521111489397,-0.4012828891812,-0.0751943748096795,-0.387597545023532,0.920993392126755,-0.028406162690322,-0.118824199696849,-0.0815737974729149,-0.712032224508795,-0.95564990064298,-0.168911605753056,-0.282201741287488,0.190894620944058,-0.0777916540018029,2.22770445233875,-0.360676131493639,0.610086199985673,0.226852612198575,-1.00716428071436,0.185590077872733,0.434221585060858,-0.340643367364052,0.201287207363467,0.114289671450228,-0.309607309476355,-0.236346338452029,-0.299073537076949,-0.890191869011715,-1.03903221223175,-0.602859179196834,0.179526898057975,-0.201250300969792,-1.31732442152838,-0.0917204534679528,4.04161330046455,-0.627924187912367,-0.423511202309971,0.727662928478952,-0.0946706094850322,-0.237929873312635,-0.271734054035386,1.41834066370282,-0.51337170178931,-0.526128045284362,-0.870873540517291,-0.87298634040804,-0.73072054535898,-0.932249673415202,0.0705535608388949,-0.732860411385313,-0.471529819107889,-0.108735854593752,-0.116196419485375,-0.347943897639687,-0.0332351376163863,-0.0200603575918757,1.25752070454935,-0.324607787018828,-0.301949374965759,0.856930949528293,-0.785536811202413,0.135831797547129,2.08497919283216,1.32640943224825,1.96699792422917,-0.846684357969187,2.64174692690282,0.876003189091256,-0.103506845401436,-0.839137951555139,-1.06468198034139,-1.47237834358041,-0.213237708691159,0.163256491651665,0.782328916749062,0.659093597693663,-1.13840461346048,-0.263637344363743,-0.553024353607551,-0.332438191564464,-0.0926610057404523,-0.771752735734589,0.203743165944645,-0.54890722997647,-0.156693903705555,-0.492337248661258,-0.880043846630328,1.15568724330705,0.203708118252925,-0.033997250913625,-0.631248236848748,-0.750867381425079,0.386515137439164,-0.0876995922505586,-0.863316077609484,1.39174877613003,-0.674482354931922,0.640279206338488,-0.296370058334518,-0.147071050405345,-0.439365790465762,-0.389303097328695,1.32969967996981,1.06880383949377,0.916583890338641,0.207278573469389,2.07827297937022,-0.440313876053568,0.806762222865121,0.915945359501881,1.49487022104946,0.16559890411738,-0.528312969404536,0.550809306026582,0.167082292167901,-0.79594352575905,-0.564281525226937,-1.31774747275187,0.206920787874287,0.426491757506037,-0.0941324376217912,0.395077469511652,1.05543776136762,1.92792652191122,-0.0938448300667044,-0.197694025650518,-0.0951160661003327,-0.0846847351392747,0.0521030109466988,0.251876795235124,1.67578785327005,1.19801557032745,-0.522643784004712,-0.150096821655816,1.30972175078662,0.0993779893660666,0.405081930734924
"W1.103",-1.0587473798274,0.832658661168839,-0.201021892225504,-0.504757838924619,-1.07133935736666,-0.890699586987512,0.487636478619177,-0.796037828375196,-0.348540714291777,1.15939059894547,-0.495368689221784,-1.29846815745996,-0.106623514472939,-0.215482017757315,-0.641368457027017,-0.442973025552853,0.0632254725837951,-0.282478447602485,-0.537061327287091,-0.533013767727916,-0.217593028455806,0.381484538490429,1.0735131152868,-0.936316414609326,0.093602679560903,0.47728199243892,-0.159355180737423,-0.282798926599011,-0.40610245010198,1.49956127224284,-0.861909569650293,-0.920622429507918,-0.456146368063074,-0.538977219355854,-0.694627049320023,-0.534350719802582,-1.01155455427316,-0.67207144080139,-0.891356992854576,-0.669510275847632,-0.50361520643208,-0.0264589099141599,-0.443848307471458,-0.494239281218292,-1.20817146702331,-1.45201129262331,0.217553611814142,-0.20527863306905,-1.16598546415776,-1.15696960045475,-0.652916369185472,-0.15043970186981,-1.33923396631086,-0.986162869680656,0.158193778769973,-1.26226993457146,1.8090825820082,-0.964045883088319,-0.658722980323691,-0.580528981644822,0.152710645885405,0.754219970136016,-0.467990866957277,2.37690651879734,2.58777263593657,1.43812251551357,-0.428669701379742,-0.348276067542177,-0.353654547063902,-0.0693230988161713,-0.115694172111463,-1.15127750498876,-0.467645693223959,7.19735111530761,-0.557288616669894,-0.691013730962382,-0.933532126224436,-0.615716639084805,-0.512966997190744,1.8075613448426,-0.288401044474885,1.53751743618681,-0.532289337731063,0.507634291085822,-0.717770665940249,-0.332395094660605,-0.161439237461693,0.353018380616866,-0.392058333200549,-0.11275201144739,-1.15162847919226,-0.61196460263706,-1.03550396930468,-0.669843800433197,1.19629870024377,1.35072292862165,-0.900339240144565,-0.0514646013119832,-0.128026415492813,-0.200625698335972,-0.0775460420602412,-0.650218036986668,-0.44264632472539,-0.713869852664237,-0.522066557441196,-0.306169047688097,0.256423825089637,-1.24591160887209,0.582445397237067,-0.703620298373146,0.817598814479046,-0.851926033963524,2.19273964325741,-0.135897921807328,-0.631457598203122,1.71482156005422,0.727157715641344,-0.226304467573925,-1.09788031580927,-0.399812837970928,-0.879468200094753,-0.385963325677793,-0.957172480092723,-0.946122134160452,-0.10531889488997,-0.416778046159414,-1.22390046430633,-0.953951678326753,-0.161753640144575,-0.276983350477087,-0.674249121724139,-0.0760577121767719,-0.541634977571108,0.0268777991064034,0.439349008044191,2.48988392542273,0.300767512502562,0.139355656221959,-0.675170105412105,0.127099957994856,0.37179513901603,-1.18067606922644,-1.00668658263402,-0.764546391484443,-1.00126286314069,1.06036053673205,2.90159269965016,-0.601807177450462,0.576173620120519,-0.198572789076676,-1.05439652967002,-0.0832680490370924,-0.195570199833978,0.13379848944566,-0.427249434827603,0.376250605169986,-0.0849226504418731,-0.241449564720596,-0.277043370574008,-0.903592022711815,-0.869915823361856,-0.341834375363099,0.76763616384769,2.33498530321129,-0.600029528115342,-0.777044920855942,-0.802257345086662,0.456216087622088,-0.468670781538923,-0.108081627662653,-0.113582789380855,-0.349684102184428,-1.02992289877742,-0.881682340044834,-0.49621520759151,-0.320433229199478,-0.307267947064765,-0.961910937787597,-0.402398622665057,-0.0995898058061174,0.0204754879472473,0.955537861939243,1.02961830453127,0.214303813151209,-0.245228513505442,-0.609514636995017,-0.0949641654773126,0.476099919413407,0.420526337679393,-0.657843385273491,-0.764899578545871,-0.909948534964493,-0.823919636666054,-0.252788779017501,0.588213089973529,-1.88147966359385,-0.859694437894314,-1.09828497739703,0.492181423012656,-0.1909657663114,-0.527168641964596,2.30765392351545,-0.151749877932613,-0.620456881761143,-0.901544532314194,-0.749788044546528,-0.404520160375244,-1.02339721842108,-0.759374783463926,-0.543785683312752,-0.692815612157318,-0.086288433622266,2.79221580647822,-0.454933032728033,0.056846003241408,-1.19151148344254,-0.847470185565829,-0.145550892521323,-0.388688208751598,-0.688129945051475,-0.678892962625384,-1.05602124121602,-0.234984040637913,-1.56439635048354,-0.425162642634092,-0.541944565750627,-1.21589891312597,-1.06826384893847,-0.267067405003634,-0.791942673817785,-0.860235016020331,-0.644564648308734,-0.00523143935580947,-0.292015114938193,-0.1967285071877,-0.035104655257189,-0.565151784134382,-0.444115558498012,-0.0846764283662909,-1.49449463493887,-1.00337436587228,0.0431673297437356,-0.0894427560321734,-0.195391751915073,-0.0850077242744504,-0.079662815728786,-0.655831330997844,-0.620660500946231,0.0538139850511991,-1.18389214861386,-0.918403326508546,-0.684241327747059,-1.06078746083133,-1.19787376330419,-0.459827997140918
"W1.142",0.119580770637818,-0.253257595471747,-0.196019627522399,1.31320269532556,0.142793145507943,6.12537245960846,-0.79557911732038,-0.308986892298379,3.74843109851171,-0.790991282266542,-1.33618945676099,-1.18106552599281,-1.39771539755718,0.450600125258233,0.650292889816226,0.781293284838341,-2.13965642285281,-0.279974055403941,-0.205191274092057,2.85033258388808,0.529280587625074,1.27703357298705,-0.621404645330728,4.697689624278,6.6819199397968,2.74889639687497,-0.00499571733948829,-0.245094407691569,-0.390056549117029,-1.28292117394092,-1.11429748013784,0.00481011631206978,1.59724304003969,0.301223087939258,0.813910539382503,-0.705593064261284,-1.05859298472152,-1.60671796554682,-0.0873702686450279,1.43068014823481,-0.804844983560245,-0.850456081436137,1.54394960588149,-0.453264649588267,-0.551175474818935,-0.0152013075147171,-0.747517583808577,-0.078454720155629,0.615021291673334,0.0404077342875703,2.88918815490895,-1.53775110530049,-0.352671645983092,-0.755339867410896,0.843434185913061,-1.04343175593984,-0.421197833550965,3.66400539813528,-0.647033613342775,1.82219683598565,0.810558472618352,-1.58028844968724,0.894137729295304,0.0120923362402981,-2.03266956712896,-1.40768330510364,-1.20733334574771,-0.293839329809038,3.90587205401581,-0.54281152805325,-2.20248471129753,1.84055225745488,-0.657697130784848,-0.100152765498095,-1.50558941036703,0.590178981937411,0.352371339373102,-0.605386212689109,-0.178468244470687,-0.565537124144535,-0.26475728409142,4.46421981663526,-0.29207840772323,4.30431718612776,1.36041749381802,0.829089796800591,3.59132487379657,1.53927229796201,0.353740432665494,-0.959469087712095,4.37665375340402,0.998013849681231,-0.000305544341351028,-0.526519918055415,-1.45120398956157,-1.5236077678413,3.37418034279581,3.89278533814653,-0.122733106404769,-1.06203340754254,-0.0730431918002195,-0.621708983553146,1.66031808302215,-1.68376412622729,-1.52007929903686,0.74943474652308,4.71168291408812,1.03119337896196,3.53201738863124,0.101473923436421,2.57949468605756,0.217242607880719,-0.228399920697012,-0.126545232670648,1.41365602580328,-1.72012652680398,-1.59268009634218,-0.10757977975351,0.17429165892646,-0.362629319600094,0.292792747372827,-0.383554428170386,-1.15490502599127,-0.945561522862106,-0.10209746471469,-1.07629199811833,-1.00246898529637,0.739412821705126,0.0193001516151184,-0.196297629654035,0.869925716135263,-0.0735018201839405,-0.581243410640175,0.819402472011716,1.96227742621967,-0.750242192403141,-0.721010147387304,-1.71246727142814,1.62527573443527,-0.527875962262434,-0.506581987855731,3.13325471134833,-0.751532315732566,1.61340926679138,-0.0436997807091485,-1.32438993860631,-1.29914677993753,-0.575197814464312,-0.875897902633743,-0.194626041204551,2.22506783069733,-0.0708089039301788,-0.190056218054855,0.394681815979181,-0.364701200065954,1.32978113552355,-0.0705538117039227,-0.182557967305149,-0.188207704061744,1.77553934616812,5.09579265352383,4.10265765205698,-0.842003149255552,-0.872275831592292,-0.225975698517807,0.385040339830639,1.94387089821958,-0.694958478556509,-0.424464911282442,-0.0979661009733888,-0.109730205539846,-0.320566940027083,0.647358494711455,0.431249079233035,-0.110940234329827,-0.255887046475795,-0.218277416198541,0.519519955843281,-1.41392855428252,2.70382896734598,-1.97709920615331,-1.43696059659759,-1.75314928765473,1.47112451635701,0.727756905265973,-0.165270269007709,0.153580432135195,-2.02491638742124,-2.23153631400357,3.29160706661402,-0.142104838636663,4.37794907018373,0.673853975450628,0.454993080151038,2.80619212797599,0.594448431152391,0.312304213042786,-0.109803101639925,-0.556308276243534,2.43116632251229,2.5477858782561,-1.63114146293811,-0.144462207894902,-0.710294715539443,-1.025729767049,-0.596517338927396,0.549906522712036,-0.0675942479662816,1.20613344439036,-0.107928807846567,-0.657736000052303,-0.0842083355551909,-1.49603032450246,-0.540776545239092,-0.521028743291255,0.776750805052337,0.0100743122818902,-0.107099974477034,-0.743105523800441,-0.486927523113353,-0.677626219647402,0.682248940676307,-0.267009791559725,0.112870644315125,-0.479693060693097,-1.37774726770895,-0.103517590266782,-0.575097610500387,-0.169785144605766,-0.881280105427895,-1.34414840135802,0.00994772207827307,2.34924914783069,1.08590058948094,4.00589036016963,-1.15799004833196,-1.04654329993108,0.0903310556931907,-0.0707379340111877,-0.10939207014945,0.19608306201035,0.454305893265177,0.0219034335352086,-0.191998118448954,-0.0701076684821448,-0.0722603276956695,0.342488488842134,0.271942283458834,-0.735091730968697,1.67092414804321,-1.5878911379944,3.20371313025128,-0.368216084437366,-0.409194123563403,-0.602703912699668
"W1.061",-0.333467409124985,0.47313903772965,-0.195438085928832,2.21300555346838,-0.797528583522017,-0.169170230679655,-0.750612403122294,-0.413939271972789,-0.821068787065283,-0.66376923625434,-0.707785451964561,-0.628337187988205,-0.270378752642285,0.235842104241618,0.811331692727162,1.19352690816046,0.652936160357761,-0.279682905631489,-0.0684295254345094,0.871482690674709,-0.460876093727232,0.445652829076881,-0.630516220410517,0.583514021103621,0.387694041069566,0.300759847641197,-0.137697562382033,-0.27553221948482,-0.40010350180203,0.00254631630569887,-0.199050985092211,0.0800153108020478,-0.135817284775999,0.268349303022766,-0.690473105363958,-0.620578135132401,1.04152660055644,-0.20883898029968,-0.126141515711751,-0.775493999818443,-1.10028491426688,0.305713927986075,-0.757586639859676,-0.486342332635068,-0.958369060875547,-1.24896021821667,0.232688354414785,-0.167767250907239,-0.529147858945264,-1.38585427983598,0.0123894220462256,-0.958554361548187,-1.06207303923051,0.832265991407572,-0.000643333843267432,0.21393999677447,-0.420928579727409,1.4636800661112,-0.654352773362834,1.18352386669495,-1.40053182549041,-1.58024337303846,0.566784337727118,-0.298681510775608,-0.431238882940445,-0.91410772242332,-0.254406067666537,-0.340638245640079,0.243984233676067,0.424994448156594,0.180837704548959,0.200250267630478,-0.412673466733226,-0.0989552106609459,0.00144982975948918,2.23911614294828,0.735923323651527,-0.08128471866525,0.230913459301666,-0.581730177685726,1.07203102888169,0.904678861734594,0.44752225681001,1.76051951793442,0.302331860753032,-0.00393117449408459,0.0957683944650159,-0.70282643341328,-0.312302351374054,-0.981820856695125,0.00929028546162282,1.91422113123389,-1.03386257509036,-0.321883782512429,-1.45108796854932,-0.735979296055236,0.117963335679007,0.585828449637297,-0.138844971374887,-0.901779925255748,-0.0725197099632467,-0.639559592952356,1.09025133550586,0.159858903008127,0.62315332608454,-0.486615804119407,-1.02056266099897,0.424276333320716,-0.137566694813645,0.0166697113265281,-0.46364490045647,1.34485355169492,3.65037968541813,-0.125457929605438,0.439781796327646,-1.15491847105026,0.569079993890388,-0.203422925556837,0.274817558505041,-0.388814871296605,0.32595830068246,-0.38327438019645,-0.175361310793438,-0.947267921145188,-0.111902909122237,0.972604402765057,-0.863248563867456,-0.944134975655128,-0.108202398753851,4.23940137597086,-0.160606649976433,-0.0732046832688202,-0.326923205229247,0.235700144065227,0.215839389858102,-0.525668646435361,0.611838073237936,2.31025889187587,0.258853000679806,-1.36700238889268,-0.55003688823346,0.188717370321614,-0.83879230659259,-0.505643423506762,-0.693645265453757,-1.44101310610744,-0.998512668132695,1.68063834214498,-0.264259161820555,-0.194167209418713,-0.322760218540986,-0.069360457770291,-0.18941518645396,1.12233439745399,1.65882080537422,2.16039084865863,-0.0688833528471202,-0.230099519625061,-0.259922272399456,2.09513691835989,0.279841751760477,1.46864630666336,-0.861561165011289,-0.872226617938188,1.4154781437354,1.55536582236723,-0.0424206978418223,-0.720634839944138,2.15522040429016,-0.10429981935581,-0.109282320855763,-0.34407241701976,-0.585702318508194,-0.360950634631531,-0.0355381199836975,-0.296301881668314,-0.290117002231636,-0.974280805556681,1.41468285210414,2.2606059594565,0.207303659409608,0.0662773835087455,0.409599892579242,-0.843168012162385,-0.317188432077281,-0.535492144053484,-0.0600917713856797,0.196366546400492,0.418959745752329,-0.821691056562033,0.602285589565552,-0.317019547984063,0.598837099540055,-0.341511823340405,0.0950407493231619,-0.605837846067173,1.27939159635618,0.453897383800293,-0.207617134280683,1.36569951110247,1.13185126693794,-1.16276407910039,-0.143614974991675,-0.359334019742705,-0.758974069250057,0.630026124652409,0.423369532770602,-1.48044020681755,-0.832833983474264,1.35501803749216,-0.682439929011052,-0.0839665123777906,-0.886949582058571,-0.824123462842828,1.55706388550455,1.47515768493188,-0.480893102533635,-0.134178060315646,0.209309729155809,-1.20610129400314,-0.677478953604164,0.132446521676748,-0.154631062623677,0.289908301949862,-0.0606243913064416,-0.963260031797742,0.244412138663476,0.122343126626716,-0.385308447802446,-1.1350277670718,-0.662240829373779,-0.508357471954594,-0.315455464128889,-0.0091629586774604,-1.4685083066817,0.83740124413982,-0.673701755800423,0.0176043560067033,-0.0691175051254158,0.069503732067488,0.564581573319434,0.222744894250269,-0.056509302291672,-0.191603589344437,-0.0683754526351279,-0.0713997465504003,0.242344152789647,0.302002582989084,-0.340734157130637,-1.18231137503088,-0.709547556676708,-0.176137519614366,-1.0379947970201,-0.0098346806399238,-1.2532214950707
"W1.122",-0.697591112707147,-0.41800788521223,-0.18949113082319,-0.136932448343942,-1.58905622161108,-0.151271324947724,-0.899556896755906,-0.357231373294374,-0.641857099581387,0.588122793141751,-1.1392507316672,-1.25134431312946,-0.440320325807944,-1.15678148179366,-0.211024852137865,-0.580413135865228,0.575288233476957,-0.276705552601287,-0.58024709479405,-0.451799147514806,-0.258250574682606,-1.10851245267006,-0.0992303097817574,-1.20624916086068,-0.406775168768347,-1.36109773161425,-0.201626711030962,-0.287171540638687,-0.408297348130852,1.26733716559394,0.17497018198845,0.568912151474015,-0.281424915152051,-0.81541066586696,-0.149616652445589,-0.74023329720553,-1.51981475171776,-1.55595476608521,-0.752950080508275,-0.53389464395493,-1.02617808515091,-0.870046352714841,-0.759772368403725,-0.498991132050173,-0.990831567930862,-0.269622711151607,-0.244224925697516,4.57173219838742,-0.650406333282103,-0.856337143289144,0.297642435091035,-0.289254392364987,-0.992162848696413,-0.103512882618978,1.1484273573702,-1.24883969217283,2.24252179228448,-0.5271900259828,-0.660321953704447,-0.314031399162348,0.138940160604674,1.58843004384121,-0.531677915067761,-0.709400331618919,-0.60093937477862,-0.22720789098048,-1.22924414181473,-0.363183635614214,-1.52013118406472,-1.3411122370691,0.218884085017447,-0.331000068725988,-0.617295145149268,-0.0867087867905764,-1.58165182070129,-0.651254142052045,0.108231599999473,-0.616914664382636,-1.18936882444261,-0.59493650964238,-0.291143024523942,-0.40737297813446,-0.389607459547942,-1.56013715533818,-0.383688820335201,0.360457033907285,-0.588410614590594,3.7510560610671,-0.256757593529127,-0.99481446035068,2.73576797036132,-0.419581766404038,-1.03870765699163,-1.18504818878517,0.254340048396628,0.0404477277759288,0.221962553644033,-0.999386521151455,-0.135059257375748,-0.253657082348943,-0.0671664849875364,0.210636493892546,-1.13248613833879,-0.372425392858941,-0.112222179451371,-0.506444856854555,-1.50089531693521,-1.26177275088261,-1.49657408485137,-0.823771835796045,-0.712037289723974,-0.902170981833648,-0.23604277839875,-0.114338961355251,-1.13053577456658,-1.44202873507487,0.294358855876382,-0.240073035688907,-0.181965985118436,0.611123291208007,-0.599648685417322,-0.380410556272509,-1.22228691537702,0.556777081974309,-0.109598979178046,-0.142575260994735,1.66695699184989,0.36664605709459,-0.182322599522958,-0.288020245803738,-0.443680870468652,-0.0701661045772922,0.0172026962302335,-0.095669130779031,-0.876579236539095,0.0411133719764115,-1.24656208481725,2.10778988681703,-0.278404904135468,-1.36687511661215,-0.62830596661906,-0.986175899415911,-0.512226164477627,0.683931186598576,-0.78827887505717,0.361067746290577,1.44442011698874,-0.60483018459672,-1.06980677493277,-0.1894751081802,-0.825497864560231,-0.0545483714447718,-0.182859875201955,1.72603933323612,-0.434503188420035,-1.21429992075554,-0.0518009223948186,-0.248279256045126,-0.287345692255107,-0.90585504551402,-1.56176235525061,-1.09488087145254,-0.872930694877677,2.05932023937631,-1.18609904381358,-0.823153296792675,-1.2569522428411,-0.735561106560482,-0.474717645319371,-0.109465317466803,-0.104702166764961,-0.353060835683065,-0.627309384624415,-0.351618246119492,0.96073735354121,-0.329262417997562,-0.317588228451173,-0.380641454636239,0.0257074615224823,1.68149520524103,0.415128809928616,0.305896626160652,-0.0143776066888233,0.569258164412972,-0.169813674053573,0.119811373272964,-0.163028411465181,1.06013820386251,0.463458827260681,0.525653174762364,-0.349657563031448,-0.370092480504909,-0.853312437796595,-0.489161350584422,-0.890351968411738,-1.6522827394553,-0.980103264149101,-1.22258151883636,-0.587467734934897,-0.422442495935276,-0.199928325265783,-0.0364607666494098,-0.134951009945583,-0.23343808804013,-0.78976940130605,1.41013734333003,2.44899108258633,-0.900068237150522,0.854186637693302,-1.13842229870475,-0.100709017395414,-0.0814935825041377,0.585095895785544,-0.828765514553501,0.599481318973275,0.380646687955799,-0.653237332991919,-0.149919181987275,0.518266901300633,0.809735274185974,-0.675972982995338,-0.587902341490674,-0.269942150930386,-0.874678460669214,-1.25385326947689,-1.35841637417106,-0.804247152058472,-0.239394132013796,-0.734112554611698,0.786252183867117,-1.03123126227654,-1.28931436264077,-0.573965246297522,0.0883355704895596,-1.4762940085128,0.0826298577527554,-0.861030916485652,0.085929371697868,-0.052546690686391,-0.645756653836329,-0.52526934664815,-0.913756153587612,-0.102092451064183,-0.187569059573254,-0.0506614834376573,-0.0625992798386593,-0.425599820706289,-0.489999157199125,-0.839957203255492,-0.500462341480973,-0.863444414290123,-0.445236515648367,-0.969107663941911,0.520567176028901,-1.66044195259169
